course.year,course.grade,Gender,Racially_Minoritized,First_Generation,course,course.quarter
2005,2.6,0,0,0,CLASS.238,2
2005,3.5,0,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2006,3,0,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,1
2004,1.9,1,0,0,CLASS.238,1
2006,3.4,1,1,0,CLASS.238,1
2005,2.5,0,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,1
2007,2.2,1,0,1,CLASS.238,1
2004,3.4,0,NA,0,CLASS.238,3
2006,3.3,1,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,1
2004,4,1,0,1,CLASS.238,2
2005,2.4,1,0,0,CLASS.238,2
2005,4,1,0,0,CLASS.238,2
2005,2.2,1,0,0,CLASS.238,1
2005,2.1,0,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2004,3,0,0,0,CLASS.238,1
2005,1.8,0,0,0,CLASS.238,1
2004,3.5,1,0,0,CLASS.238,2
2005,4,1,0,0,CLASS.238,2
2005,2.7,0,0,0,CLASS.238,1
2004,2,1,0,0,CLASS.238,1
2005,2.7,0,0,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,2
2006,1.9,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2005,3.3,1,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,2
2005,3.3,0,0,1,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2005,3.4,0,0,0,CLASS.238,1
2006,2.8,0,0,1,CLASS.238,1
2006,3.7,0,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2005,3.1,0,0,0,CLASS.238,2
2005,1.2,1,0,0,CLASS.238,2
2005,3.8,1,1,0,CLASS.238,1
2005,2.1,0,0,1,CLASS.238,1
2005,2.6,1,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,2
2005,2.9,0,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,2.7,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,2
2005,4,0,0,0,CLASS.238,2
2005,4,0,0,0,CLASS.238,2
2005,2.1,1,0,0,CLASS.238,1
2005,3.1,0,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2007,2.6,1,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2006,3,0,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2005,3.5,1,NA,1,CLASS.238,2
2006,4,1,0,0,CLASS.238,1
2006,2.3,0,0,0,CLASS.238,1
2005,4,1,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2006,3.1,0,1,0,CLASS.238,1
2006,3.6,0,1,0,CLASS.238,1
2005,3.3,1,0,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,2
2005,3.3,1,0,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,1
2006,3.9,0,0,0,CLASS.238,1
2006,0,0,0,0,CLASS.238,1
2005,2.2,0,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,2
2005,1.6,1,0,0,CLASS.238,2
2005,3.5,0,0,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2005,1.8,1,0,0,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2005,3.9,1,0,1,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2005,3.2,0,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2006,3.5,0,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,1
2005,4,1,0,0,CLASS.238,2
2005,2.3,1,0,0,CLASS.238,2
2005,3.8,0,0,0,CLASS.238,2
2005,1.4,0,0,0,CLASS.238,2
2005,3.7,1,NA,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2007,3.8,0,0,1,CLASS.238,1
2008,3,0,0,0,CLASS.238,1
2005,1.6,1,0,0,CLASS.238,1
2005,2,1,0,0,CLASS.238,2
2005,3.3,1,0,0,CLASS.238,1
2005,3.7,1,1,0,CLASS.238,2
2005,2.9,1,0,0,CLASS.238,2
2006,3,0,0,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,2
2005,3.3,1,0,0,CLASS.238,1
2005,3.7,0,NA,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2006,2.7,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2006,3.9,0,0,0,CLASS.238,1
2005,2.1,1,1,0,CLASS.238,2
2006,1.4,0,0,1,CLASS.238,1
2007,3.6,1,0,0,CLASS.238,2
2005,2,1,0,1,CLASS.238,2
2006,2.8,1,0,0,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,1
2006,3,0,1,1,CLASS.238,2
2005,2.2,0,0,0,CLASS.238,1
2005,2.3,0,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,2.9,0,0,0,CLASS.238,1
2005,3.8,1,0,0,CLASS.238,1
2006,2.8,1,0,0,CLASS.238,2
2004,3.2,0,0,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2006,2.7,1,0,0,CLASS.238,1
2005,3.9,0,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,2
2005,2.8,1,0,0,CLASS.238,2
2005,3.3,1,0,0,CLASS.238,1
2005,3.4,0,0,1,CLASS.238,1
2005,1.9,1,0,0,CLASS.238,1
2006,3.4,0,0,0,CLASS.238,1
2005,3.4,0,NA,0,CLASS.238,1
2005,2,1,0,0,CLASS.238,1
2005,2.2,0,0,0,CLASS.238,1
2007,2.9,1,0,0,CLASS.238,1
2005,3.7,1,0,0,CLASS.238,1
2006,3.5,1,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,2
2005,2.8,1,0,0,CLASS.238,1
2005,3.8,1,0,0,CLASS.238,1
2005,2.5,0,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2005,3.2,0,0,0,CLASS.238,1
2005,3.8,0,0,0,CLASS.238,1
2006,3.5,0,0,1,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,1
2005,2.5,0,0,0,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,1
2005,3.7,1,0,0,CLASS.238,2
2009,3.5,0,0,0,CLASS.238,2
2008,3.8,0,0,0,CLASS.238,1
2005,3.7,1,0,0,CLASS.238,2
2005,2.9,1,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,2
2005,2.5,1,0,0,CLASS.238,2
2005,3.8,0,NA,0,CLASS.238,1
2005,2.1,0,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,3.1,0,0,1,CLASS.238,1
2006,3.2,1,0,0,CLASS.238,1
2006,3.5,1,0,0,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,2
2005,3.5,1,0,0,CLASS.238,1
2009,1.9,1,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2006,3,1,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,1
2005,2.3,1,NA,0,CLASS.238,2
2005,3.4,0,0,0,CLASS.238,1
2005,3.8,1,0,0,CLASS.238,1
2004,2.9,1,0,0,CLASS.238,1
2005,3.8,1,0,1,CLASS.238,1
2006,1.8,1,0,0,CLASS.238,2
2005,3.5,1,0,0,CLASS.238,1
2005,1.4,1,0,0,CLASS.238,2
2005,2.7,1,NA,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2005,2.4,0,0,0,CLASS.238,2
2005,3.2,1,0,0,CLASS.238,1
2005,1.5,1,0,0,CLASS.238,2
2006,3.5,0,0,0,CLASS.238,2
2005,3.2,0,0,0,CLASS.238,1
2005,2.2,1,0,0,CLASS.238,1
2007,2.5,1,0,1,CLASS.238,2
2006,3.3,1,0,0,CLASS.238,1
2006,2.2,0,0,0,CLASS.238,1
2005,2.2,1,0,0,CLASS.238,2
2006,3.3,1,0,0,CLASS.238,2
2005,4,0,0,0,CLASS.238,1
2005,3.7,0,1,0,CLASS.238,1
2005,2.1,1,0,0,CLASS.238,2
2007,2.4,1,1,0,CLASS.238,2
2006,4,1,0,0,CLASS.238,2
2005,3.7,1,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,2.6,1,0,0,CLASS.238,1
2005,1.7,0,0,1,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2005,3.8,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,3,0,0,0,CLASS.238,2
2005,1.8,1,0,0,CLASS.238,1
2006,3.2,1,0,0,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2005,1.3,0,0,0,CLASS.238,1
2004,2.4,0,0,0,CLASS.238,1
2006,2.7,0,0,0,CLASS.238,1
2005,2.8,0,NA,0,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,2
2005,3.4,1,0,0,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2006,2,1,0,0,CLASS.238,2
2005,2.7,1,0,0,CLASS.238,1
2005,2.5,1,0,0,CLASS.238,1
2006,1.1,1,0,0,CLASS.238,2
2005,1.6,1,0,0,CLASS.238,1
2005,3.8,1,0,0,CLASS.238,2
2005,3.2,1,0,0,CLASS.238,1
2005,3,1,0,1,CLASS.238,1
2004,3.6,0,0,0,CLASS.238,2
2005,3.4,1,1,1,CLASS.238,1
2005,2.7,0,0,1,CLASS.238,2
2006,2.9,1,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,3.8,1,0,1,CLASS.238,2
2005,3.8,0,0,0,CLASS.238,1
2006,3.9,0,0,0,CLASS.238,1
2005,2.1,1,0,0,CLASS.238,1
2005,4,0,0,1,CLASS.238,1
2005,2.5,0,0,1,CLASS.238,1
2007,2.7,1,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2004,2.5,0,0,1,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2005,3.2,0,0,0,CLASS.238,1
2007,1.8,0,0,0,CLASS.238,1
2006,NA,1,0,0,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,1
2005,3.3,1,0,0,CLASS.238,2
2005,3.1,1,0,1,CLASS.238,1
2008,4,1,0,0,CLASS.238,2
2007,3.5,0,NA,0,CLASS.238,2
2005,3,1,0,0,CLASS.238,2
2006,3,1,0,0,CLASS.238,1
2005,3.2,1,0,1,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2006,3.3,0,0,0,CLASS.238,1
2005,4,1,0,0,CLASS.238,2
2006,4,1,NA,0,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2005,2.9,1,0,0,CLASS.238,1
2005,1,0,0,0,CLASS.238,2
2005,1.2,0,NA,0,CLASS.238,2
2005,2.3,1,0,1,CLASS.238,1
2005,3.2,0,NA,0,CLASS.238,2
2005,3.7,0,NA,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,1
2005,2.6,1,0,0,CLASS.238,1
2005,0,1,0,0,CLASS.238,1
2005,3.4,0,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,1
2006,2.3,1,1,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,1
2008,1.8,1,0,0,CLASS.238,1
2009,3.1,1,0,0,CLASS.238,2
2005,3.1,1,0,0,CLASS.238,1
2005,2.2,1,0,0,CLASS.238,1
2005,1.5,1,0,0,CLASS.238,1
2005,3.7,1,0,0,CLASS.238,1
2005,2.6,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,2
2005,2.6,1,0,0,CLASS.238,2
2005,2.9,1,0,0,CLASS.238,1
2004,2,1,0,0,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,2
2005,2.6,1,NA,0,CLASS.238,1
2006,3.2,1,0,0,CLASS.238,2
2005,2.7,0,0,0,CLASS.238,2
2006,2.8,0,0,0,CLASS.238,1
2006,3.6,1,0,0,CLASS.238,1
2006,3.3,0,0,0,CLASS.238,1
2005,1.9,1,1,1,CLASS.238,1
2005,3.7,0,0,0,CLASS.238,2
2005,2.9,0,0,0,CLASS.238,1
2005,1.3,1,0,0,CLASS.238,2
2006,2.6,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,1
2006,3,0,0,0,CLASS.238,1
2005,3.8,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,2
2005,3,1,1,1,CLASS.238,2
2004,2.5,1,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,2,1,0,0,CLASS.238,2
2006,2.5,0,0,0,CLASS.238,2
2005,0.9,1,0,0,CLASS.238,2
2004,0,1,0,0,CLASS.238,1
2005,1.8,0,1,0,CLASS.238,1
2006,2.7,0,1,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,3.3,1,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,2.9,0,1,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2005,2.3,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,2
2005,3.5,0,0,0,CLASS.238,1
2005,2.2,1,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,2
2005,2,0,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,2
2005,2.8,0,0,0,CLASS.238,1
2005,3.7,1,0,0,CLASS.238,1
2005,3.2,0,NA,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,4,1,0,0,CLASS.238,1
2005,2.9,1,0,0,CLASS.238,2
2006,3.4,1,NA,0,CLASS.238,1
2005,2.9,1,0,0,CLASS.238,2
2005,2.4,0,0,0,CLASS.238,2
2004,4,0,0,0,CLASS.238,2
2005,2.1,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,3.5,1,NA,1,CLASS.238,2
2006,1.8,0,1,0,CLASS.238,2
2005,1.7,0,0,0,CLASS.238,1
2005,3.1,1,0,1,CLASS.238,1
2005,4,1,NA,0,CLASS.238,1
2005,3.1,1,NA,1,CLASS.238,1
2006,2.6,1,1,0,CLASS.238,1
2008,0,1,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,2
2004,2.3,0,0,0,CLASS.238,1
2005,2.4,0,0,0,CLASS.238,1
2005,3.4,0,0,0,CLASS.238,2
2006,3.1,1,NA,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,2
2005,1.5,0,1,0,CLASS.238,2
2007,0.7,1,0,1,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2008,2.1,0,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,1
2005,1.3,1,0,0,CLASS.238,1
2005,3.6,0,NA,1,CLASS.238,1
2005,3.4,1,0,0,CLASS.238,2
2006,2.1,0,0,0,CLASS.238,1
2005,3.7,1,NA,0,CLASS.238,1
2007,2.9,0,0,0,CLASS.238,1
2005,3,0,0,1,CLASS.238,1
2005,3.2,1,NA,0,CLASS.238,1
2005,3.1,1,NA,0,CLASS.238,2
2007,3.6,0,0,0,CLASS.238,2
2005,2.9,1,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2008,2.4,1,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,2
2005,2.3,1,0,0,CLASS.238,1
2006,1.7,1,0,0,CLASS.238,1
2005,2.4,1,NA,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,1
2005,3.5,0,1,0,CLASS.238,1
2006,1.4,1,0,0,CLASS.238,1
2004,2.6,1,0,1,CLASS.238,1
2004,1.9,0,0,1,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2006,2.6,1,0,0,CLASS.238,2
2004,4,1,0,0,CLASS.238,2
2005,2.8,1,NA,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,1
2006,1.9,0,NA,0,CLASS.238,2
2004,1.3,0,0,0,CLASS.238,1
2006,4,0,0,0,CLASS.238,1
2005,1.5,1,0,0,CLASS.238,2
2005,2.5,1,0,1,CLASS.238,1
2006,1.8,0,0,0,CLASS.238,1
2005,2.7,1,0,1,CLASS.238,2
2007,2.1,1,0,0,CLASS.238,1
2005,3.3,0,0,0,CLASS.238,2
2004,2.8,1,NA,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,2
2006,3.7,0,0,0,CLASS.238,1
2005,2.9,0,NA,0,CLASS.238,1
2006,3.6,1,0,0,CLASS.238,1
2006,2.6,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,2
2006,3.3,0,0,0,CLASS.238,1
2005,1.1,1,0,0,CLASS.238,2
2005,2.3,1,NA,0,CLASS.238,1
2005,4,0,0,0,CLASS.238,2
2005,1.8,1,NA,1,CLASS.238,1
2007,2.4,0,0,0,CLASS.238,2
2006,1.8,1,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,2
2005,3.3,0,NA,0,CLASS.238,1
2007,2.4,0,0,0,CLASS.238,1
2005,2.1,1,0,0,CLASS.238,1
2006,2.6,0,0,0,CLASS.238,1
2005,3.6,1,0,1,CLASS.238,1
2007,0.9,1,0,0,CLASS.238,1
2005,2,0,0,0,CLASS.238,1
2006,0.8,1,0,0,CLASS.238,1
2005,3.8,1,1,0,CLASS.238,2
2005,2.7,1,0,0,CLASS.238,1
2005,3.5,0,0,1,CLASS.238,2
2005,2.9,0,0,0,CLASS.238,2
2005,3.6,1,0,0,CLASS.238,1
2006,1.7,0,0,0,CLASS.238,2
2005,2.2,1,0,0,CLASS.238,2
2006,2.3,1,0,0,CLASS.238,1
2005,3.8,1,0,0,CLASS.238,2
2005,1.5,1,NA,0,CLASS.238,2
2005,3,1,0,0,CLASS.238,1
2005,1.9,0,0,0,CLASS.238,2
2005,3.2,0,0,0,CLASS.238,1
2005,2.9,1,0,0,CLASS.238,1
2005,3.1,0,0,0,CLASS.238,2
2005,2.2,0,0,0,CLASS.238,1
2005,2.8,0,0,1,CLASS.238,1
2005,2.9,0,0,1,CLASS.238,1
2006,3.2,0,NA,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2005,2.3,1,0,1,CLASS.238,2
2005,2.1,1,0,1,CLASS.238,1
2006,1.9,1,0,1,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,1
2006,2.6,1,0,0,CLASS.238,1
2005,2.9,1,0,1,CLASS.238,1
2005,2,0,1,1,CLASS.238,1
2005,2.9,1,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,2
2005,2.8,0,0,0,CLASS.238,1
2005,2.7,0,0,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,1.6,1,0,0,CLASS.238,1
2005,3.6,0,0,0,CLASS.238,1
2006,0.7,1,0,0,CLASS.238,2
2005,1.7,1,0,1,CLASS.238,1
2005,3,1,0,1,CLASS.238,2
2006,3.5,0,0,0,CLASS.238,1
2006,1.2,1,0,0,CLASS.238,2
2005,3.1,0,0,0,CLASS.238,2
2005,3,1,0,0,CLASS.238,1
2006,2,1,1,0,CLASS.238,1
2005,2.2,1,1,0,CLASS.238,1
2005,3.1,1,0,1,CLASS.238,1
2005,2.9,0,0,0,CLASS.238,1
2005,3.2,0,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,1
2006,1.8,0,0,0,CLASS.238,2
2006,2.2,0,1,1,CLASS.238,1
2006,2,0,0,1,CLASS.238,1
2006,1.7,1,0,0,CLASS.238,1
2006,2.8,0,0,1,CLASS.238,1
2006,1.9,0,1,0,CLASS.238,1
2004,2.7,0,0,0,CLASS.238,2
2006,3.5,0,1,1,CLASS.238,1
2007,1.5,0,0,0,CLASS.238,1
2006,0.8,1,0,1,CLASS.238,1
2007,3.3,1,NA,0,CLASS.238,1
2005,2.8,0,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,2
2005,3,1,0,0,CLASS.238,1
2005,3.2,0,1,0,CLASS.238,1
2005,3.7,1,NA,0,CLASS.238,1
2005,2.2,0,0,0,CLASS.238,1
2006,2.1,1,0,0,CLASS.238,1
2005,3.1,1,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2006,3.2,0,0,0,CLASS.238,1
2005,3.5,0,0,0,CLASS.238,2
2005,2.6,0,0,0,CLASS.238,2
2005,1.9,0,0,1,CLASS.238,2
2005,1.1,0,1,0,CLASS.238,1
2005,3.4,0,0,0,CLASS.238,1
2005,2.7,1,0,0,CLASS.238,1
2005,3.5,1,0,0,CLASS.238,1
2005,2.4,1,0,0,CLASS.238,2
2005,1.1,1,0,0,CLASS.238,1
2007,2.6,1,0,0,CLASS.238,2
2005,4,0,0,0,CLASS.238,1
2006,1.7,0,0,0,CLASS.238,1
2005,3.2,1,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,1
2006,0,1,0,0,CLASS.238,2
2007,2.4,0,0,0,CLASS.238,1
2006,2.5,0,0,0,CLASS.238,1
2005,2.3,1,0,0,CLASS.238,1
2005,2.6,0,0,0,CLASS.238,1
2005,3.2,1,0,1,CLASS.238,2
2005,1.8,0,0,0,CLASS.238,2
2013,2.2,1,0,0,CLASS.238,2
2005,1.2,1,NA,1,CLASS.238,1
2005,1.3,0,NA,0,CLASS.238,2
2005,2.5,1,0,0,CLASS.238,2
2005,2.6,0,NA,0,CLASS.238,1
2008,1.6,1,0,0,CLASS.238,1
2005,2.6,0,NA,1,CLASS.238,2
2006,3.8,0,NA,0,CLASS.238,1
2006,0.8,1,1,0,CLASS.238,2
2005,3.4,0,1,1,CLASS.238,1
2005,3.3,1,NA,0,CLASS.238,1
2005,2.3,0,0,0,CLASS.238,1
2006,1.1,1,0,1,CLASS.238,2
2005,2.3,1,0,0,CLASS.238,2
2006,1.2,1,0,0,CLASS.238,2
2005,1.4,1,0,0,CLASS.238,1
2005,3,0,0,0,CLASS.238,1
2005,1.8,1,0,0,CLASS.238,1
2006,3.2,1,1,0,CLASS.238,1
2006,0.9,0,0,0,CLASS.238,1
2005,3.4,0,0,0,CLASS.238,1
2005,3.8,0,0,0,CLASS.238,2
2005,2.3,1,0,0,CLASS.238,1
2006,3,0,0,0,CLASS.238,2
2006,1.5,0,0,0,CLASS.238,1
2004,1.8,0,0,1,CLASS.238,1
2004,3.8,1,NA,1,CLASS.238,2
2005,3.7,0,1,0,CLASS.238,1
2004,3.7,1,0,0,CLASS.238,1
2005,2.1,0,0,0,CLASS.238,2
2005,1.4,1,NA,0,CLASS.238,1
2005,1.7,0,NA,0,CLASS.238,1
2005,3.2,1,0,1,CLASS.238,1
2005,3.2,1,NA,1,CLASS.238,1
2005,3.3,1,0,0,CLASS.238,1
2004,2.8,1,0,0,CLASS.238,1
2009,2.8,1,0,1,CLASS.238,1
2006,1.8,1,0,1,CLASS.238,1
2005,3,0,1,1,CLASS.238,2
2006,0,1,1,1,CLASS.238,2
2007,2.4,0,1,0,CLASS.238,2
2005,2.7,0,0,0,CLASS.238,2
2005,2.1,1,0,0,CLASS.238,1
2005,2.6,1,0,0,CLASS.238,2
2006,2.1,0,0,0,CLASS.238,1
2004,3.5,0,0,0,CLASS.238,1
2005,3,1,0,0,CLASS.238,2
2008,2.5,1,0,0,CLASS.238,1
2005,3.6,1,0,0,CLASS.238,1
2006,4,0,0,0,CLASS.238,2
2004,3.6,0,0,0,CLASS.238,1
2005,2,1,0,0,CLASS.238,1
2016,3.1,0,0,0,CLASS.238,1
2004,1.7,0,0,1,CLASS.238,1
2005,2.8,1,0,0,CLASS.238,1
2004,1.7,0,0,1,CLASS.238,1
2005,1.9,1,0,0,CLASS.238,1
2004,3.5,0,0,0,CLASS.238,2
2004,3.6,0,1,0,CLASS.238,1
2004,2.9,0,0,0,CLASS.238,1
2004,1.8,1,0,0,CLASS.238,1
2004,3.8,1,NA,0,CLASS.238,1
2004,3.9,1,NA,0,CLASS.238,1
2004,3.3,1,NA,0,CLASS.238,1
2004,2.3,1,NA,0,CLASS.238,1
2006,2.7,0,0,0,CLASS.238,1
2006,2,1,0,1,CLASS.238,1
2005,3,0,0,0,CLASS.238,2
2005,2.9,0,0,1,CLASS.238,1
2006,1.3,1,0,0,CLASS.238,2
2004,3.2,0,NA,0,CLASS.238,1
2005,3.1,0,0,0,CLASS.238,2
2004,0.7,1,0,0,CLASS.238,1
2004,2.6,1,1,1,CLASS.238,2
2006,2.5,0,NA,0,CLASS.238,2
2005,1.5,0,0,0,CLASS.238,2
2004,2.1,1,0,0,CLASS.238,2
2004,3.7,NA,0,1,CLASS.238,1
2004,3.2,0,0,0,CLASS.238,1
2004,1.8,1,0,0,CLASS.238,1
2004,3.5,1,NA,0,CLASS.238,2
2004,2.1,1,NA,0,CLASS.238,1
2004,2.9,0,NA,0,CLASS.238,2
2005,2.9,1,1,0,CLASS.238,2
2005,2,0,1,1,CLASS.238,2
2004,2.9,0,0,0,CLASS.238,1
2004,2.4,0,0,0,CLASS.238,1
2004,2.6,1,0,0,CLASS.238,1
2004,2.2,1,0,1,CLASS.238,3
2004,1.9,1,0,0,CLASS.238,1
2005,3.5,0,0,1,CLASS.238,1
2004,4,0,0,0,CLASS.238,2
2006,0.9,0,0,0,CLASS.238,1
2005,2.8,1,0,1,CLASS.238,1
2004,3.1,0,0,0,CLASS.238,1
2007,2.3,0,0,0,CLASS.238,2
2004,3.6,1,0,0,CLASS.238,2
2004,1.9,1,1,0,CLASS.238,1
2004,2.9,1,0,0,CLASS.238,2
2004,2.7,0,0,0,CLASS.238,1
2005,0.9,1,0,0,CLASS.238,2
2004,3.7,0,NA,1,CLASS.238,1
2004,3.4,1,0,0,CLASS.238,2
2005,3.1,1,0,0,CLASS.238,2
2004,3.4,0,0,0,CLASS.238,1
2005,2.2,0,0,0,CLASS.238,1
2008,1.6,1,0,0,CLASS.238,1
2004,3.6,0,0,0,CLASS.238,1
2004,1.9,0,0,0,CLASS.238,1
2006,2.5,1,0,1,CLASS.238,1
2008,4,1,0,0,CLASS.238,2
2004,1.8,1,0,0,CLASS.238,1
2004,3.8,1,NA,0,CLASS.238,1
2005,2.5,0,0,0,CLASS.238,1
2007,2,1,0,0,CLASS.238,1
2006,3.6,1,0,0,CLASS.238,1
2007,2.1,1,0,1,CLASS.238,1
2005,3.3,1,NA,0,CLASS.238,1
2008,2.2,1,0,0,CLASS.238,1
2006,2.9,1,0,0,CLASS.238,1
2006,2.8,0,0,0,CLASS.238,1
2006,3.1,1,0,0,CLASS.238,1
2012,3,0,0,0,CLASS.238,2
2007,2.7,1,0,1,CLASS.238,1
2007,2.7,0,0,0,CLASS.238,1
2006,3.5,0,0,0,CLASS.238,1
2006,2.1,1,0,0,CLASS.238,1
2007,2.3,1,0,0,CLASS.238,2
2006,2.5,1,0,0,CLASS.238,2
2006,2.4,1,0,1,CLASS.238,2
